week_start,employee_id,employee_name,team,supervisor,calls_handled,sales_count,sales_revenue_rub,ai_errors_detected,supervisor_rejected_errors,recommendations_sent,recommendations_completed,training_minutes,qa_score,adherence_score,sales_per_call,rejection_rate,recommendation_uptake
2025-05-19,CC009,Кристина Орлова #9,Удержание,Роман М.,195,34,697012.74,13,3,10,7,59,98.0,0.883,3574.4243076923076,0.23076923076923078,0.7
2025-05-19,CC010,Денис Макаров #10,Продажи карт,Елена П.,247,41,838287.77,17,5,12,10,52,98.0,0.938,3393.8776113360323,0.29411764705882354,0.8333333333333334
2025-05-19,CC011,Ирина Волкова #11,МСП,Анастасия К.,230,39,709778.86,13,2,11,9,52,98.0,0.921,3085.995043478261,0.15384615384615385,0.8181818181818182
2025-05-19,CC012,Максим Соколов #12,Ипотека,Денис С.,199,32,559450.5,11,2,9,7,57,92.3,0.869,2811.309045226131,0.18181818181818182,0.7777777777777778
2025-05-19,CC013,Алина Петрова #13,Удержание,Роман М.,203,34,536894.16,15,2,13,10,64,96.9,0.949,2644.7988177339903,0.13333333333333333,0.7692307692307693
2025-05-19,CC014,Владислав Морозов #14,Продажи карт,Елена П.,233,42,814465.73,10,2,8,6,55,97.1,0.919,3495.561072961373,0.2,0.75
2025-05-19,CC015,София Кузнецова #15,МСП,Анастасия К.,221,41,770706.67,18,3,15,11,60,98.0,0.908,3487.3604977375567,0.16666666666666666,0.7333333333333333
2025-05-19,CC016,Юлия Иванова #16,Ипотека,Денис С.,240,39,459382.3,11,2,9,7,48,98.0,0.911,1914.0929166666667,0.18181818181818182,0.7777777777777778
2025-05-19,CC017,Никита Федоров #17,Удержание,Роман М.,223,38,609632.06,16,4,12,9,47,93.5,0.896,2733.7760538116595,0.25,0.75
2025-05-19,CC018,Артем Белов #18,Продажи карт,Елена П.,224,36,522567.51,19,4,15,11,62,98.0,0.943,2332.890669642857,0.21052631578947367,0.7333333333333333
2025-05-19,CC019,Кристина Орлова #19,МСП,Анастасия К.,193,35,500932.18,16,3,13,10,51,98.0,0.946,2595.503523316062,0.1875,0.7692307692307693
2025-05-19,CC020,Денис Макаров #20,Ипотека,Денис С.,261,42,728393.76,12,3,9,6,43,90.7,0.831,2790.7806896551724,0.25,0.6666666666666666
2025-05-19,CC021,Ирина Волкова #21,Удержание,Роман М.,240,36,825063.4,13,2,11,9,53,98.0,0.924,3437.764166666667,0.15384615384615385,0.8181818181818182
2025-05-19,CC022,Максим Соколов #22,Продажи карт,Елена П.,240,43,777201.16,13,3,10,8,65,98.0,0.876,3238.338166666667,0.23076923076923078,0.8
2025-05-19,CC023,Алина Петрова #23,МСП,Анастасия К.,202,31,576239.02,14,3,11,9,56,97.5,0.942,2852.668415841584,0.21428571428571427,0.8181818181818182
2025-05-19,CC024,Владислав Морозов #24,Ипотека,Денис С.,213,39,750001.3,17,3,14,10,54,98.0,0.922,3521.1328638497653,0.17647058823529413,0.7142857142857143
2025-05-19,CC025,София Кузнецова #25,Удержание,Роман М.,255,47,866472.71,4,1,3,2,59,97.4,0.908,3397.9321960784314,0.25,0.6666666666666666
2025-05-19,CC026,Юлия Иванова #26,Продажи карт,Елена П.,228,41,625705.63,21,5,16,12,47,98.0,0.98,2744.3229385964914,0.23809523809523808,0.75
2025-05-19,CC027,Никита Федоров #27,МСП,Анастасия К.,223,35,660536.51,17,2,15,12,44,98.0,0.886,2962.047130044843,0.11764705882352941,0.8
2025-05-19,CC028,Артем Белов #28,Ипотека,Денис С.,247,39,691477.45,13,2,11,8,52,98.0,0.926,2799.503846153846,0.15384615384615385,0.7272727272727273
2025-05-19,CC029,Кристина Орлова #29,Удержание,Роман М.,201,35,504665.21,16,3,13,8,55,98.0,0.945,2510.7721890547264,0.1875,0.6153846153846154
2025-05-19,CC030,Денис Макаров #30,Продажи карт,Елена П.,222,39,597572.27,17,4,13,11,51,98.0,0.97,2691.766981981982,0.23529411764705882,0.8461538461538461
2025-05-19,CC031,Ирина Волкова #31,МСП,Анастасия К.,182,32,606512.15,11,2,9,6,64,96.6,0.865,3332.484340659341,0.18181818181818182,0.6666666666666666
2025-05-19,CC032,Максим Соколов #32,Ипотека,Денис С.,187,32,595156.13,19,5,14,11,52,93.3,0.902,3182.653101604278,0.2631578947368421,0.7857142857142857
2025-05-19,CC033,Алина Петрова #33,Удержание,Роман М.,231,41,776119.9,13,2,11,9,51,91.1,0.838,3359.826406926407,0.15384615384615385,0.8181818181818182
2025-05-19,CC034,Владислав Морозов #34,Продажи карт,Елена П.,286,47,798379.21,10,2,8,6,57,98.0,0.903,2791.535699300699,0.2,0.75
2025-05-19,CC035,София Кузнецова #35,МСП,Анастасия К.,246,41,746932.62,11,2,9,7,57,97.2,0.98,3036.311463414634,0.18181818181818182,0.7777777777777778
2025-05-19,CC036,Юлия Иванова #36,Ипотека,Денис С.,183,31,461694.62,10,2,8,7,57,98.0,0.959,2522.9214207650275,0.2,0.875
2025-05-19,CC037,Никита Федоров #37,Удержание,Роман М.,266,46,675883.59,10,2,8,6,51,98.0,0.904,2540.915751879699,0.2,0.75
2025-05-19,CC038,Артем Белов #38,Продажи карт,Елена П.,226,36,740404.23,11,2,9,7,49,98.0,0.98,3276.1249115044247,0.18181818181818182,0.7777777777777778
2025-05-19,CC039,Кристина Орлова #39,МСП,Анастасия К.,214,35,541016.75,17,3,14,10,53,93.5,0.84,2528.1156542056074,0.17647058823529413,0.7142857142857143
2025-05-19,CC040,Денис Макаров #40,Ипотека,Денис С.,201,35,728191.59,8,1,7,5,52,96.5,0.843,3622.8437313432833,0.125,0.7142857142857143
2025-05-19,CC041,Ирина Волкова #41,Удержание,Роман М.,228,39,575970.29,18,3,15,10,53,97.1,0.9,2526.1854824561406,0.16666666666666666,0.6666666666666666
2025-05-19,CC042,Максим Соколов #42,Продажи карт,Елена П.,238,47,786488.48,14,3,11,7,51,93.3,0.866,3304.573445378151,0.21428571428571427,0.6363636363636364
2025-05-19,CC043,Алина Петрова #43,МСП,Анастасия К.,240,46,1025689.05,7,2,5,4,44,98.0,0.946,4273.704375,0.2857142857142857,0.8
2025-05-19,CC044,Владислав Морозов #44,Ипотека,Денис С.,230,39,697156.24,11,2,9,6,64,98.0,0.873,3031.1140869565215,0.18181818181818182,0.6666666666666666
2025-05-19,CC045,София Кузнецова #45,Удержание,Роман М.,221,37,599189.23,15,2,13,10,54,98.0,0.979,2711.263484162896,0.13333333333333333,0.7692307692307693
2025-05-19,CC046,Юлия Иванова #46,Продажи карт,Елена П.,247,47,889756.79,10,2,8,6,50,98.0,0.94,3602.254210526316,0.2,0.75
2025-05-19,CC047,Никита Федоров #47,МСП,Анастасия К.,203,35,649863.85,11,2,9,6,56,98.0,0.928,3201.2997536945813,0.18181818181818182,0.6666666666666666
2025-05-19,CC048,Артем Белов #48,Ипотека,Денис С.,252,40,772303.05,14,2,12,10,64,98.0,0.929,3064.694642857143,0.14285714285714285,0.8333333333333334
2025-05-26,CC001,Ирина Волкова #1,Удержание,Роман М.,206,36,531284.53,14,2,12,10,53,96.5,0.901,2579.0511165048547,0.14285714285714285,0.8333333333333334
2025-05-26,CC002,Максим Соколов #2,Продажи карт,Елена П.,258,46,863277.13,6,1,5,4,63,98.0,0.965,3346.0353875968995,0.16666666666666666,0.8
2025-05-26,CC003,Алина Петрова #3,МСП,Анастасия К.,235,35,532526.91,13,2,11,9,58,98.0,0.895,2266.0719574468085,0.15384615384615385,0.8181818181818182
2025-05-26,CC004,Владислав Морозов #4,Ипотека,Денис С.,264,49,775368.69,7,1,6,5,61,98.0,0.942,2937.0026136363635,0.14285714285714285,0.8333333333333334
2025-05-26,CC005,София Кузнецова #5,Удержание,Роман М.,221,39,573456.45,11,2,9,7,51,98.0,0.926,2594.8255656108595,0.18181818181818182,0.7777777777777778
2025-05-26,CC006,Юлия Иванова #6,Продажи карт,Елена П.,224,42,602685.8,15,2,13,10,67,98.0,0.93,2690.561607142857,0.13333333333333333,0.7692307692307693
2025-05-26,CC007,Никита Федоров #7,МСП,Анастасия К.,244,38,630453.63,14,3,11,8,54,98.0,0.907,2583.8263524590166,0.21428571428571427,0.7272727272727273
2025-05-26,CC008,Артем Белов #8,Ипотека,Денис С.,212,35,575293.19,6,1,5,4,57,98.0,0.919,2713.647122641509,0.16666666666666666,0.8
2025-05-26,CC009,Кристина Орлова #9,Удержание,Роман М.,238,39,562421.37,18,4,14,11,61,98.0,0.971,2363.115,0.2222222222222222,0.7857142857142857
2025-05-26,CC010,Денис Макаров #10,Продажи карт,Елена П.,242,43,782883.13,19,4,15,10,56,98.0,0.927,3235.054256198347,0.21052631578947367,0.6666666666666666
2025-05-26,CC011,Ирина Волкова #11,МСП,Анастасия К.,246,39,772495.65,13,3,10,7,52,98.0,0.873,3140.2262195121953,0.23076923076923078,0.7
2025-05-26,CC012,Максим Соколов #12,Ипотека,Денис С.,228,39,559504.68,7,1,6,4,41,95.4,0.917,2453.9678947368425,0.14285714285714285,0.6666666666666666
2025-05-26,CC013,Алина Петрова #13,Удержание,Роман М.,209,40,499101.4,12,2,10,7,61,98.0,0.895,2388.044976076555,0.16666666666666666,0.7
2025-05-26,CC014,Владислав Морозов #14,Продажи карт,Елена П.,233,40,700381.49,17,3,14,11,54,98.0,0.917,3005.929141630901,0.17647058823529413,0.7857142857142857
2025-05-26,CC015,София Кузнецова #15,МСП,Анастасия К.,198,31,561125.18,17,4,13,9,49,98.0,0.88,2833.965555555556,0.23529411764705882,0.6923076923076923
2025-05-26,CC016,Юлия Иванова #16,Ипотека,Денис С.,265,50,871633.22,14,2,12,10,54,98.0,0.98,3289.181962264151,0.14285714285714285,0.8333333333333334
2025-05-26,CC017,Никита Федоров #17,Удержание,Роман М.,210,36,360000.0,11,3,8,6,50,96.8,0.98,1714.2857142857142,0.2727272727272727,0.75
2025-05-26,CC018,Артем Белов #18,Продажи карт,Елена П.,262,49,877347.34,14,3,11,8,47,96.4,0.906,3348.6539694656485,0.21428571428571427,0.7272727272727273
2025-05-26,CC019,Кристина Орлова #19,МСП,Анастасия К.,207,35,530097.43,9,2,7,6,56,98.0,0.947,2560.8571497584544,0.2222222222222222,0.8571428571428571
2025-05-26,CC020,Денис Макаров #20,Ипотека,Денис С.,239,38,723129.4,13,2,11,8,62,98.0,0.937,3025.646025104603,0.15384615384615385,0.7272727272727273
2025-05-26,CC021,Ирина Волкова #21,Удержание,Роман М.,182,31,486970.33,6,1,5,4,49,98.0,0.955,2675.661153846154,0.16666666666666666,0.8
2025-05-26,CC022,Максим Соколов #22,Продажи карт,Елена П.,232,39,640634.14,12,3,9,6,52,98.0,0.932,2761.354051724138,0.25,0.6666666666666666
2025-05-26,CC023,Алина Петрова #23,МСП,Анастасия К.,208,35,509386.75,14,1,13,9,64,98.0,0.98,2448.9747596153848,0.07142857142857142,0.6923076923076923
2025-05-26,CC024,Владислав Морозов #24,Ипотека,Денис С.,222,37,665062.82,18,4,14,9,57,98.0,0.915,2995.7784684684684,0.2222222222222222,0.6428571428571429
2025-05-26,CC025,София Кузнецова #25,Удержание,Роман М.,242,42,807920.23,5,1,4,3,65,97.9,0.926,3338.5133471074378,0.2,0.75
2025-05-26,CC026,Юлия Иванова #26,Продажи карт,Елена П.,206,39,609391.85,12,2,10,7,58,98.0,0.905,2958.2128640776696,0.16666666666666666,0.7
2025-05-26,CC027,Никита Федоров #27,МСП,Анастасия К.,228,41,659878.39,12,1,11,8,70,98.0,0.918,2894.2034649122807,0.08333333333333333,0.7272727272727273
2025-05-26,CC028,Артем Белов #28,Ипотека,Денис С.,215,38,625108.32,16,2,14,11,65,98.0,0.913,2907.4805581395344,0.125,0.7857142857142857
2025-05-26,CC029,Кристина Орлова #29,Удержание,Роман М.,242,43,889071.16,13,3,10,7,50,98.0,0.975,3673.8477685950415,0.23076923076923078,0.7
2025-05-26,CC030,Денис Макаров #30,Продажи карт,Елена П.,258,45,759685.96,6,1,5,4,47,98.0,0.948,2944.5192248062012,0.16666666666666666,0.8
2025-05-26,CC031,Ирина Волкова #31,МСП,Анастасия К.,242,47,755149.77,15,3,12,9,48,98.0,0.957,3120.4535950413224,0.2,0.75
2025-05-26,CC032,Максим Соколов #32,Ипотека,Денис С.,214,35,606962.1,13,3,10,7,62,98.0,0.917,2836.271495327103,0.23076923076923078,0.7
2025-05-26,CC033,Алина Петрова #33,Удержание,Роман М.,248,43,538753.34,14,2,12,10,67,97.4,0.928,2172.3925,0.14285714285714285,0.8333333333333334
2025-05-26,CC034,Владислав Морозов #34,Продажи карт,Елена П.,231,43,707872.06,24,4,20,14,54,98.0,0.911,3064.3812121212122,0.16666666666666666,0.7
2025-05-26,CC035,София Кузнецова #35,МСП,Анастасия К.,251,45,763622.42,10,2,8,6,44,98.0,0.945,3042.320398406375,0.2,0.75
2025-05-26,CC036,Юлия Иванова #36,Ипотека,Денис С.,236,45,875792.45,13,3,10,8,57,98.0,0.936,3710.9849576271185,0.23076923076923078,0.8
2025-05-26,CC037,Никита Федоров #37,Удержание,Роман М.,248,41,545210.51,14,3,11,9,63,98.0,0.944,2198.4294758064516,0.21428571428571427,0.8181818181818182
2025-05-26,CC038,Артем Белов #38,Продажи карт,Елена П.,219,38,702874.26,12,2,10,8,59,97.4,0.89,3209.471506849315,0.16666666666666666,0.8
2025-05-26,CC039,Кристина Орлова #39,МСП,Анастасия К.,241,39,655365.0,15,2,13,11,50,98.0,0.878,2719.3568464730292,0.13333333333333333,0.8461538461538461
2025-05-26,CC040,Денис Макаров #40,Ипотека,Денис С.,242,41,660682.4,9,1,8,6,50,98.0,0.881,2730.092561983471,0.1111111111111111,0.75
2025-05-26,CC041,Ирина Волкова #41,Удержание,Роман М.,252,42,849216.25,17,4,13,9,53,98.0,0.925,3369.905753968254,0.23529411764705882,0.6923076923076923
2025-05-26,CC042,Максим Соколов #42,Продажи карт,Елена П.,229,35,493459.28,14,3,11,9,54,98.0,0.938,2154.844017467249,0.21428571428571427,0.8181818181818182
2025-05-26,CC043,Алина Петрова #43,МСП,Анастасия К.,252,42,904220.91,15,3,12,10,67,98.0,0.918,3588.1782142857146,0.2,0.8333333333333334
2025-05-26,CC044,Владислав Морозов #44,Ипотека,Денис С.,233,41,664413.92,8,2,6,4,55,98.0,0.885,2851.561888412017,0.25,0.6666666666666666
2025-05-26,CC045,София Кузнецова #45,Удержание,Роман М.,235,36,681592.01,9,2,7,5,59,97.1,0.917,2900.3915319148937,0.2222222222222222,0.7142857142857143
2025-05-26,CC046,Юлия Иванова #46,Продажи карт,Елена П.,242,41,577557.47,14,3,11,8,62,96.2,0.89,2386.601115702479,0.21428571428571427,0.7272727272727273
2025-05-26,CC047,Никита Федоров #47,МСП,Анастасия К.,245,44,721841.61,17,3,14,10,52,98.0,0.935,2946.2922857142858,0.17647058823529413,0.7142857142857143
2025-05-26,CC048,Артем Белов #48,Ипотека,Денис С.,229,41,587583.59,9,2,7,6,60,98.0,0.953,2565.8672052401744,0.2222222222222222,0.8571428571428571
2025-06-02,CC001,Ирина Волкова #1,Удержание,Роман М.,248,44,800739.71,14,3,11,9,60,97.0,0.902,3228.7891532258063,0.21428571428571427,0.8181818181818182
2025-06-02,CC002,Максим Соколов #2,Продажи карт,Елена П.,254,45,849185.03,13,2,11,9,61,98.0,0.965,3343.248149606299,0.15384615384615385,0.8181818181818182
2025-06-02,CC003,Алина Петрова #3,МСП,Анастасия К.,252,41,826891.34,17,3,14,10,58,98.0,0.95,3281.314841269841,0.17647058823529413,0.7142857142857143
2025-06-02,CC004,Владислав Морозов #4,Ипотека,Денис С.,245,43,717733.74,21,4,17,13,59,98.0,0.952,2929.525469387755,0.19047619047619047,0.7647058823529411
2025-06-02,CC005,София Кузнецова #5,Удержание,Роман М.,200,33,626832.23,13,2,11,8,64,98.0,0.922,3134.16115,0.15384615384615385,0.7272727272727273
2025-06-02,CC006,Юлия Иванова #6,Продажи карт,Елена П.,215,39,989235.99,8,1,7,5,65,98.0,0.916,4601.097627906976,0.125,0.7142857142857143
2025-06-02,CC007,Никита Федоров #7,МСП,Анастасия К.,211,39,574156.5,12,2,10,8,68,98.0,0.973,2721.120853080569,0.16666666666666666,0.8
2025-06-02,CC008,Артем Белов #8,Ипотека,Денис С.,260,45,740102.64,13,3,10,8,66,98.0,0.979,2846.5486153846155,0.23076923076923078,0.8
2025-06-02,CC009,Кристина Орлова #9,Удержание,Роман М.,188,31,422062.45,13,2,11,9,53,98.0,0.951,2245.013031914894,0.15384615384615385,0.8181818181818182
2025-06-02,CC010,Денис Макаров #10,Продажи карт,Елена П.,230,40,646929.63,14,2,12,10,58,98.0,0.928,2812.7375217391304,0.14285714285714285,0.8333333333333334
2025-06-02,CC011,Ирина Волкова #11,МСП,Анастасия К.,234,40,663063.36,4,1,3,2,55,98.0,0.893,2833.6041025641025,0.25,0.6666666666666666
2025-06-02,CC012,Максим Соколов #12,Ипотека,Денис С.,231,40,564021.12,12,2,10,8,57,97.3,0.945,2441.64987012987,0.16666666666666666,0.8
